,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
44,-0.17027819145394354,0.06617916651953287,1.4170087377237371e-12,-2.3554177803076367e-12,-7.65656453982546e-13,-0.0,-3.5417383857835514e-14,-0.04599128560469243,-0.11710653464074343,-2.07270501651792e-12,-4.419273906238267e-12,-0.3467924265003894,-1.7005275547665561,-1.5047518613087172e-12,-0.0,-3.6588891205030505e-13,-4.681866161849579e-12,-1.4039270859137615e-11,-0.0,-0.0,-0.0,-2.397728681184305e-12,-1.0918714429776141e-12,-1.556762574644703e-11,-7.833241867649666e-14,-1.3585278542332229,-0.196205050784859,-0.0,-2.4153930320690992e-12,-0.144213740285576,-2.1053606606285413,-0.21429777956927934,-4.265010296973167e-12,-1.6399345884087273e-12,-0.0,-0.0,-0.0,-9.758866891668161e-14,-0.0,-1.2920922583823172e-12,-5.178445595509923e-13,-0.0,-0.0,0.0,-8.292423417854619e-12,-3.5315049067572227e-12,-1.5069265830495142,-1.60049689565964e-12
45,-1.239309486144927,-1.9460252208986968,-9.722043906414731e-12,-4.935348626631218e-12,-4.17231528460852e-12,-0.0,-9.936543804559408e-14,-1.4781385280391848,-2.825349235753515,-8.185913217076141e-12,-1.6539460758000642e-11,-0.8821912603957274,-3.6353255182124595,-4.525413701541789e-12,-0.0,-1.835420132935764e-12,-1.2957892205523076e-11,-2.8736065708771012e-11,-0.0,-0.0,-0.0,-1.0513460890174305e-11,-2.227039879007693e-12,-3.228929327880143e-11,-3.504873604884273e-13,-4.459515347591666,-0.43586583587833366,-0.0,-6.020754924891506e-12,-0.27852335435388464,-4.703252165734021,-0.40284861717574477,-1.4141652667951868e-11,-3.4048959561116396e-12,-0.0,-0.0,-0.0,-5.560051854688885e-13,-0.0,-2.863265710683141e-12,-1.6002372018632248e-12,-0.0,-0.0,0.0,-2.5676229463986527e-11,-2.3590671108198942e-11,-4.381372444108719,-1.4553851771198325e-11
46,-2.0760407315676166,-3.2526166031289336,-6.812250562639784e-12,-7.822507879081884e-12,-5.8705208039579526e-12,-0.0,-1.269122921572439e-13,-1.7433905938522947,-4.586878056823224,-1.2499810007589665e-11,-2.8353361299429668e-11,-1.179094250101324,-5.141087086155402,-5.3415503042855e-12,-0.0,-1.934246911944326e-12,-1.42442231105969e-11,-3.427287117356656e-11,-0.0,-0.0,-0.0,-1.1892823393569366e-11,-3.157531620607938e-12,-4.304973806877913e-11,-4.554327162793747e-13,-2.052558388461065,-0.4702998567250973,-0.0,-5.7947273200556825e-12,-0.2636671650279836,-4.967048346843703,-0.47722867173498495,-1.6036268795890148e-11,-4.4134453090847325e-12,-0.0,-0.0,-0.0,-6.638531759896315e-13,-0.0,-4.2546464707480035e-12,-2.196092041941225e-12,-0.0,-0.0,0.0,-2.958082044395537e-11,-3.858455670149429e-11,-6.03213196092948,-2.212953707732062e-11
47,-1.7839741647691307,-1.6392758409500512,-8.077707563708576e-12,-7.29864405837801e-12,-4.036166049005505e-12,0.0,-1.3514528051016183e-13,-1.9637209388422165,-4.130778921906645,-1.0109205448661022e-11,-2.4490403344613192e-11,-0.7659853771298075,-5.3579020526194245,-5.394152858759216e-12,0.0,-1.87954743891168e-12,-1.1586436461142897e-11,-2.6854186701489968e-11,-0.0,0.0,0.0,-1.2565791852414775e-11,-2.570266951205414e-12,-3.462125357722115e-11,-3.4295539715414877e-13,-0.03507069188917278,-0.3926855737364921,-0.0,-6.322125064672605e-12,-0.28830669854411217,-4.389368102135158,-0.3927058824631211,-1.4647166836617016e-11,-4.547849096825982e-12,0.0,0.0,-0.0,-8.727930184138087e-13,0.0,-4.501525988445144e-12,-1.865061575231225e-12,0.0,0.0,0.0,-2.134638600105078e-11,-3.368302438886989e-11,-5.543099986107244,-2.5053111406725563e-11
48,-1.8166765988894245,-2.3019618192064546,-1.3685121819941546e-11,-1.0099149144997959e-11,-6.106220018281452e-12,0.0,-1.6279569422373517e-13,-3.1177813380855453,-5.585365352181142,-1.1253643801339629e-11,-2.2783951044184554e-11,-0.9442488525063235,-5.955980625365523,-7.76764387728536e-12,0.0,-2.615462197947532e-12,-1.5281485041403978e-11,-3.4399841323455405e-11,-0.0,0.0,0.0,-1.478302237079617e-11,-2.914281241458635e-12,-3.826643383891478e-11,-3.7873222299197177e-13,-0.267644753891056,-0.4730545783928384,0.0,-7.128733379969075e-12,-0.29821082476137956,-6.105712875431067,-0.39530658367148613,-1.783318050467466e-11,-4.879170061955572e-12,0.0,0.0,-0.0,-1.1217692378294452e-12,0.0,-6.591951469815497e-12,-1.9369131494008376e-12,0.0,0.0,0.0,-3.082436179566162e-11,-3.743831863284048e-11,-6.653932797694404,-3.588669706045726e-11
49,-3.0616244357447466,-2.5881419987503804,-1.7269320391830998e-11,-1.3466845135237139e-11,-8.185057809209205e-12,0.0,-1.9691858305752699e-13,-4.301789551210999,-6.626997160301439,-1.4473966165960262e-11,-3.0634881774361727e-11,-1.5228446377727627,-6.710239470564519,-1.1095950960349557e-11,0.0,-3.4042377922670338e-12,-1.914047775662545e-11,-4.313357377652357e-11,-0.0,0.0,0.0,-1.7047048709163508e-11,-4.332060959412985e-12,-5.5752156622628546e-11,-6.395892198024847e-13,0.11259537922313406,-0.47649798047751474,0.0,-9.923055043674702e-12,-0.45027539680454554,-7.2644125570141025,-0.6803434361082946,-2.0828033352648847e-11,-5.644959085132455e-12,0.0,0.0,-0.0,-1.4830975401773637e-12,0.0,-8.236920430123619e-12,-2.3854722624311324e-12,0.0,0.0,0.0,-4.362703882074098e-11,-5.090934507778148e-11,-7.088750820556709,-4.906056484162016e-11
