,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
181,-1.0487332321335596,-0.7324423970202355,-5.660457364062201e-12,-2.6429520578368296e-12,-2.5048531410404134e-12,-0.0,-1.7216783819781154e-14,-0.9048518051527861,-1.175996147865992,-1.5926767074777268e-12,-4.7818168858165115e-12,-0.29021050428190476,-0.8957397978916218,-1.2959356602160882e-12,-0.0,-3.87492905601014e-13,-2.730300401455714e-12,-4.7659152690418714e-12,-0.0,-0.0,-0.0,-1.3905043652964744e-12,-9.54108283265226e-13,-8.707046301949412e-12,-1.5189459390795022e-13,-0.26303018916879656,-0.08339919849086144,-0.0,-3.412573641638911e-12,-0.1189702966342482,-1.0368191675260303,-0.1856900662772639,-3.0458290666631088e-12,-1.2773569284555904e-12,-0.0,-0.0,-0.0,-1.8566869829789167e-13,-0.0,-1.4611510585444897e-12,-4.819187724661861e-13,-0.0,-0.0,-0.0,-5.721578861736521e-12,-5.4855678999861035e-12,-1.1595147276328128,-6.010755008143981e-12
182,-1.5268653723750965,-2.113261763319678,-1.317742350214748e-11,-5.305598244271549e-12,-5.264437109983242e-12,-0.0,-7.585740840896057e-14,-1.6268080326683068,-3.5748310574542734,-7.502429200893085e-12,-1.1895160174782774e-11,-0.4362283680715424,-2.4915346993662344,-2.7927174375136367e-12,-0.0,-1.5656000432705264e-12,-1.2863309050738236e-11,-1.483736894415319e-11,-0.0,-0.0,-0.0,-6.745283195116071e-12,-3.77234892195294e-12,-2.74502766868588e-11,-2.577186787545635e-13,-0.2934863163357098,-0.2139041375000955,-0.0,-1.1093080292236614e-11,-0.2752622396238088,-3.2607211500456317,-0.8436674719936192,-1.0734742052242227e-11,-2.1139944598991787e-12,-0.0,-0.0,-0.0,-4.2863946116480924e-13,-0.0,-3.716610130549345e-12,-1.391354411241566e-12,-0.0,-0.0,-0.0,-1.3930240426885538e-11,-2.5108071980035895e-11,-3.0304492738418647,-1.6638054395323988e-11
